Time,Xa,Ya,Za
29.315,-0.1,1.07,-0.04
29.369,-0.11,1.06,-0.04
29.422,-0.1,1.05,-0.04
29.476,-0.12,1.07,-0.04
29.531,-0.1,1.04,-0.03
29.585,-0.11,1.05,-0.03
29.639,-0.08,1.05,-0.04
29.693,-0.12,1.06,-0.04
29.747,-0.1,1.06,-0.04
29.801,-0.13,1.07,-0.04
29.855,-0.09,1.04,-0.03
29.91,-0.11,1.06,-0.04
29.964,-0.09,1.05,-0.03
30.017,-0.1,1.04,-0.04
30.071,-0.08,1.05,-0.04
30.126,-0.11,1.05,-0.04
30.18,-0.12,1.04,-0.04
30.234,-0.11,1.05,-0.04
30.287,-0.11,1.05,-0.04
30.342,-0.09,1.06,-0.03
30.396,-0.11,1.06,-0.03
30.45,-0.1,1.07,-0.04
30.504,-0.12,1.06,-0.04
30.559,-0.09,1.05,-0.04
30.612,-0.1,1.05,-0.04
30.666,-0.09,1.05,-0.04
30.721,-0.11,1.08,-0.03
30.775,-0.1,1.04,-0.04
30.829,-0.09,1.06,-0.04
30.882,-0.11,1.05,-0.04
30.937,-0.11,1.05,-0.04
30.991,-0.11,1.04,-0.02
31.045,-0.1,1.07,-0.04
31.099,-0.11,1.05,-0.04
31.153,-0.11,1.05,-0.03
31.207,-0.09,1.06,-0.04
31.261,-0.1,1.06,-0.04
31.315,-0.11,1.07,-0.04
31.37,-0.09,1.05,-0.04
31.424,-0.12,1.06,-0.04
31.477,-0.1,1.05,-0.03
31.532,-0.1,1.05,-0.04
31.586,-0.1,1.05,-0.04
31.64,-0.1,1.05,-0.04
31.694,-0.09,1.05,-0.04
31.748,-0.11,1.06,-0.04
31.802,-0.09,1.05,-0.03
31.856,-0.12,1.05,-0.03
31.91,-0.12,1.07,-0.03
31.965,-0.11,1.06,-0.05
32.018,-0.09,1.07,-0.04
32.072,-0.09,1.06,-0.04
32.126,-0.1,1.06,-0.03
32.181,-0.11,1.06,-0.04
32.235,-0.11,1.05,-0.04
32.289,-0.09,1.05,-0.04
32.343,-0.12,1.04,-0.04
32.397,-0.11,1.06,-0.03
32.451,-0.12,1.05,-0.04
32.505,-0.11,1.04,-0.03
32.56,-0.09,1.05,-0.04
32.613,-0.11,1.06,-0.04
32.667,-0.12,1.05,-0.03
32.721,-0.08,1.05,-0.04
32.776,-0.11,1.06,-0.05
32.83,-0.11,1.05,-0.04
32.883,-0.1,1.06,-0.04
32.937,-0.11,1.05,-0.03
32.992,-0.11,1.05,-0.04
33.046,-0.11,1.06,-0.04
33.1,-0.1,1.06,-0.03
33.155,-0.11,1.05,-0.04
33.208,-0.12,1.04,-0.04
33.262,-0.12,1.04,-0.04
33.316,-0.09,1.05,-0.04
33.371,-0.1,1.04,-0.04
33.425,-0.11,1.04,-0.04
33.478,-0.11,1.06,-0.03
33.532,-0.1,1.05,-0.04
33.587,-0.12,1.05,-0.04
33.641,-0.07,1.06,-0.04
33.695,-0.11,1.06,-0.03
33.748,-0.09,1.05,-0.04
33.803,-0.09,1.05,-0.04
33.857,-0.11,1.05,-0.04
33.911,-0.11,1.05,-0.04
33.966,-0.07,1.05,-0.05
34.02,-0.12,1.05,-0.03
34.073,-0.11,1.06,-0.04
34.127,-0.1,1.07,-0.03
34.182,-0.09,1.05,-0.04
34.236,-0.09,1.05,-0.05
34.29,-0.09,1.05,-0.04
34.343,-0.09,1.08,-0.05
34.398,-0.1,1.05,-0.03
34.452,-0.09,1.05,-0.05
34.506,-0.11,1.05,-0.04
34.561,-0.07,1.05,-0.03
34.614,-0.09,1.04,-0.04
34.668,-0.12,1.05,-0.02
34.722,-0.11,1.07,-0.05
34.777,-0.09,1.05,-0.03
34.831,-0.11,1.07,-0.04
34.885,-0.11,1.05,-0.04
34.938,-0.13,1.07,-0.04
34.993,-0.11,1.06,-0.04
35.047,-0.09,1.06,-0.04
35.101,-0.1,1.05,-0.04
35.155,-0.09,1.06,-0.04
35.209,-0.08,1.05,-0.04
35.263,-0.09,1.06,-0.04
35.317,-0.09,1.07,-0.04
35.372,-0.12,1.06,-0.04
35.426,-0.09,1.05,-0.03
35.479,-0.09,1.06,-0.04
35.533,-0.11,1.06,-0.04
35.588,-0.09,1.05,-0.04
35.642,-0.1,1.07,-0.04
35.696,-0.1,1.06,-0.04
35.75,-0.11,1.06,-0.04
35.804,-0.11,1.06,-0.04
35.858,-0.11,1.05,-0.04
35.912,-0.11,1.06,-0.04
35.966,-0.11,1.05,-0.04
36.021,-0.11,1.05,-0.04
36.074,-0.1,1.04,-0.03
36.128,-0.1,1.05,-0.03
36.183,-0.12,1.07,-0.04
36.237,-0.09,1.05,-0.03
36.291,-0.12,1.06,-0.04
36.344,-0.12,1.07,-0.04
36.399,-0.1,1.07,-0.04
36.453,-0.09,1.06,-0.04
36.507,-0.1,1.05,-0.04
36.561,-0.09,1.05,-0.04
36.616,-0.11,1.06,-0.04
36.669,-0.1,1.05,-0.04
36.723,-0.11,1.07,-0.03
36.777,-0.11,1.06,-0.04
36.832,-0.09,1.07,-0.04
36.886,-0.08,1.06,-0.04
36.939,-0.09,1.05,-0.04
36.994,-0.12,1.05,-0.04
37.048,-0.11,1.05,-0.03
37.102,-0.11,1.07,-0.04
37.156,-0.11,1.06,-0.04
37.21,-0.08,1.05,-0.04
37.264,-0.11,1.07,-0.04
37.318,-0.09,1.05,-0.04
37.372,-0.11,1.05,-0.04
37.427,-0.1,1.05,-0.04
37.481,-0.08,1.07,-0.04
37.534,-0.11,1.07,-0.03
37.588,-0.11,1.05,-0.05
37.643,-0.1,1.05,-0.03
37.697,-0.09,1.05,-0.04
37.751,-0.11,1.06,-0.04
37.805,-0.12,1.05,-0.03
37.859,-0.11,1.06,-0.05
37.913,-0.11,1.06,-0.04
37.967,-0.09,1.06,-0.04
38.022,-0.11,1.06,-0.03
38.075,-0.11,1.06,-0.04
38.129,-0.1,1.04,-0.04
38.183,-0.11,1.06,-0.04
38.238,-0.12,1.06,-0.04
38.292,-0.1,1.05,-0.04
38.346,-0.1,1.04,-0.03
38.4,-0.08,1.06,-0.04
38.454,-0.11,1.05,-0.04
38.508,-0.09,1.05,-0.04
38.562,-0.12,1.05,-0.04
38.617,-0.09,1.05,-0.03
38.67,-0.12,1.05,-0.05
38.724,-0.09,1.05,-0.04
38.778,-0.1,1.05,-0.02
38.833,-0.09,1.05,-0.04
38.887,-0.09,1.05,-0.05
38.94,-0.11,1.05,-0.03
38.994,-0.1,1.06,-0.04
39.049,-0.13,1.07,-0.05
39.103,-0.11,1.06,-0.04
39.157,-0.09,1.05,-0.04
39.212,-0.1,1.06,-0.04
39.265,-0.11,1.05,-0.03
39.319,-0.11,1.05,-0.04
39.373,-0.11,1.05,-0.03
39.428,-0.09,1.05,-0.04
39.482,-0.09,1.07,-0.04
39.535,-0.11,1.06,-0.03
39.589,-0.1,1.04,-0.04
